Date,Close,Simple Moving Average_50,Exponential Moving Average_50,Simple Moving Average_100,Exponential Moving Average_100,Relative Strength Index 14,Daily_Return,Volume
3/14/2022,141.85,152.84,152.97,162.82,0.97,46.65,-0.025,74086000
3/15/2022,147.37,152.45,152.75,162.59,0.96,45.39,0.039,75584000
3/16/2022,153.1,152.11,152.77,162.4,0.96,49.27,0.039,84958000
3/17/2022,157.24,151.9,152.94,162.31,0.97,53.64,0.027,72934000
3/18/2022,161.25,151.84,153.27,162.26,0.97,59.7,0.026,102962000
3/21/2022,161.49,151.8,153.59,162.19,0.97,59.17,0.001,66538000
3/22/2022,164.89,151.85,154.03,162.14,0.96,66.76,0.021,64086000
3/23/2022,163.41,151.89,154.4,162.05,0.97,67.8,-0.009,55812000
3/24/2022,163.65,151.85,154.77,162,0.95,81.21,0.001,56798000
3/25/2022,164.77,151.84,155.16,161.99,0.94,84.52,0.007,49032000
3/28/2022,168.99,152,155.7,162.02,0.94,84.87,0.026,59854000
3/29/2022,169.32,152.14,156.23,162.02,0.93,81.79,0.002,66154000
3/30/2022,166.3,152.29,156.63,161.95,0.93,77.99,-0.018,56168000
3/31/2022,163,152.42,156.88,161.82,0.91,78.77,-0.02,59966000
4/1/2022,163.56,152.66,157.14,161.71,0.91,75.47,0.003,57090000
4/4/2022,168.35,153.18,157.58,161.61,0.92,74.71,0.029,49882000
4/5/2022,164.05,153.57,157.83,161.5,0.9,60.99,-0.025,53728000
4/6/2022,158.76,153.94,157.87,161.36,0.9,46.14,-0.032,79056000
4/7/2022,157.78,154.32,157.87,161.17,0.89,44.39,-0.006,68136000
4/8/2022,154.46,154.62,157.73,160.94,0.9,34.17,-0.021,46002000
4/11/2022,151.12,154.76,157.47,160.68,0.92,32.35,-0.022,52112000
4/12/2022,150.79,154.78,157.21,160.42,0.88,31.57,-0.002,55178000
4/13/2022,155.54,154.87,157.15,160.12,0.89,38.02,0.032,53390000
4/14/2022,151.71,154.89,156.93,159.8,0.88,27.34,-0.025,51598000
4/18/2022,152.79,155.17,156.77,159.55,0.9,28.75,0.007,46514000
4/19/2022,158.12,155.18,156.82,159.34,0.9,40.07,0.035,54926000
4/20/2022,154,155.1,156.71,159.09,0.9,39.29,-0.026,59630000
4/21/2022,148.3,154.84,156.38,158.82,0.91,33.82,-0.037,63970000
4/22/2022,144.35,154.5,155.91,158.48,0.91,24.1,-0.027,73078000
4/25/2022,146.07,154.24,155.52,158.19,0.91,29.45,0.012,61874000
4/26/2022,139.39,153.97,154.89,157.86,0.91,28.55,-0.046,77530000
4/27/2022,138.17,153.63,154.24,157.52,0.92,28.39,-0.009,71336000
4/28/2022,144.6,153.39,153.86,157.27,0.91,39.83,0.047,117316000
4/29/2022,124.28,152.71,152.7,156.8,0.9,29.5,-0.14,272662000
5/2/2022,124.5,152.11,151.59,156.29,0.89,29.89,0.002,148788000
5/3/2022,124.25,151.54,150.52,155.77,0.88,24.29,-0.002,79134000
5/4/2022,125.93,151.06,149.56,155.28,0.87,28.04,0.013,110746000
5/5/2022,116.41,150.49,148.26,154.73,0.87,22.91,-0.076,144392000
5/6/2022,114.77,149.76,146.94,154.18,0.86,15.84,-0.014,124260000
5/9/2022,108.79,148.86,145.45,153.57,0.87,15.39,-0.052,128124000
5/10/2022,108.86,147.96,144.01,152.93,0.86,16.95,0.001,105434000
5/11/2022,105.37,147.05,142.5,152.3,0.87,17.09,-0.032,109704000
5/12/2022,106.93,146.14,141.1,151.66,0.88,16.85,0.015,132026000
5/13/2022,113.06,145.45,140,151.12,0.87,27.49,0.057,93684000
5/16/2022,110.81,144.75,138.86,150.53,0.87,27.01,-0.02,74566000
5/17/2022,115.37,144.31,137.94,149.97,0.85,24.64,0.041,76448000
5/18/2022,107.11,143.73,136.73,149.33,0.84,31.17,-0.072,108380000
5/19/2022,107.32,143.09,135.57,148.71,0.84,31.15,0.002,88142000
5/20/2022,107.59,142.31,134.48,148.08,0.84,31.73,0.003,99500000
5/23/2022,107.56,141.55,133.42,147.46,0.82,29.1,0,107798000
5/24/2022,104.1,140.79,132.27,146.82,0.83,33.76,-0.032,102934000
5/25/2022,106.78,139.98,131.27,146.22,0.8,39.73,0.026,93120000
5/26/2022,111.08,139.14,130.48,145.62,0.79,53.07,0.04,93002000
5/27/2022,115.15,138.3,129.88,145.1,0.76,57.62,0.037,93660000
5/31/2022,120.21,137.48,129.5,144.66,0.78,67.33,0.044,144634000
6/1/2022,121.68,136.68,129.19,144.24,0.74,67.26,0.012,127528000
6/2/2022,125.51,135.89,129.05,143.87,0.76,65.4,0.031,100560000
6/3/2022,122.35,135.07,128.79,143.48,0.76,63.95,-0.025,97604000
6/6/2022,124.79,134.3,128.63,143.07,0.78,62.01,0.02,135269000
6/7/2022,123,133.46,128.41,142.65,0.77,74.24,-0.014,85156700
6/8/2022,121.18,132.5,128.12,142.25,0.77,70.16,-0.015,64926600
