Date,Close,Simple Moving Average_50,Exponential Moving Average_50,Simple Moving Average_100,Exponential Moving Average_100,Relative Strength Index 14,Daily_Return,Volume,MACD,Signal_Line
11/21/2022,92.46,109.8,107.65,119.02,0.91,50.51,-0.018,84330300,106.74,109.1548246
11/22/2022,93.2,109.13,107.09,118.86,0.91,56.26,0.008,62192000,106.18,108.5598597
11/23/2022,94.13,108.44,106.58,118.67,0.92,55.18,0.01,59414700,105.66,107.9798877
11/25/2022,93.41,107.78,106.06,118.46,0.92,54.7,-0.008,35088600,105.14,107.4119102
11/28/2022,93.95,107.19,105.59,118.23,0.93,56.48,0.006,74943100,104.66,106.8615281
11/29/2022,92.42,106.54,105.07,118,0.92,61.08,-0.016,65567300,104.15,106.3192225
11/30/2022,96.54,106.03,104.74,117.85,0.93,49.8,0.045,102805800,103.81,105.817378
12/1/2022,95.5,105.57,104.37,117.71,0.92,35.97,-0.011,68488000,103.45,105.3439024
12/2/2022,94.13,105.11,103.97,117.55,0.93,37.83,-0.014,72496400,103.04,104.8831219
12/5/2022,91.01,104.65,103.46,117.35,0.93,30.74,-0.033,71535500,102.53,104.4124975
12/6/2022,88.25,104.11,102.87,117.1,0.93,29.4,-0.03,75503600,101.94,103.917998
12/7/2022,88.46,103.59,102.3,116.85,0.94,33.59,0.002,68086900,101.36,103.4063984
12/8/2022,90.35,103.04,101.83,116.57,0.94,40.82,0.021,73305900,100.89,102.9031187
12/9/2022,89.09,102.53,101.33,116.23,0.93,41.67,-0.014,67398500,100.4,102.402495
12/12/2022,90.55,102.08,100.91,115.89,0.93,43.68,0.016,61999800,99.98,101.917996
12/13/2022,92.49,101.61,100.58,115.59,0.94,46.27,0.021,100212000,99.64,101.4623968
12/14/2022,91.58,101.02,100.23,115.3,0.95,45.87,-0.01,70298000,99.28,101.0259174
12/15/2022,88.45,100.37,99.77,115.03,0.95,38.88,-0.034,84802900,98.82,100.5847339
12/16/2022,87.86,99.72,99.3,114.7,0.95,40.42,-0.007,146144100,98.35,100.1377872
12/19/2022,84.92,99.13,98.74,114.33,0.94,24.31,-0.033,83531500,97.8,99.67022973
12/20/2022,85.19,98.56,98.2,113.83,0.94,26.41,0.003,74348300,97.26,99.18818378
12/21/2022,86.77,98.05,97.76,113.34,0.96,33.32,0.019,59267200,96.8,98.71054703
12/22/2022,83.79,97.47,97.21,112.84,0.94,33.53,-0.034,81431300,96.27,98.22243762
12/23/2022,85.25,96.92,96.74,112.3,0.92,42.73,0.017,57433700,95.82,97.7419501
12/27/2022,83.04,96.45,96.2,111.7,0.93,38.02,-0.026,57284000,95.27,97.24756008
12/28/2022,81.82,95.81,95.64,111.11,0.94,30.57,-0.015,58228600,94.7,96.73804806
12/29/2022,84.18,95.16,95.19,110.56,0.95,39.35,0.029,54995900,94.24,96.23843845
12/30/2022,84,94.54,94.75,110.02,0.95,34.96,-0.002,62401200,93.8,95.75075076
1/3/2023,85.82,93.95,94.4,109.45,0.96,34.6,0.022,76706000,93.44,95.28860061
1/4/2023,85.14,93.27,94.04,108.9,0.96,34.97,-0.008,68885100,93.08,94.84688049
1/5/2023,83.12,92.53,93.61,108.29,0.96,36.88,-0.024,67930800,92.65,94.40750439
1/6/2023,86.08,91.84,93.31,107.72,0.96,46.08,0.036,83303400,92.35,93.99600351
1/9/2023,87.36,91.28,93.08,107.15,0.97,55.8,0.015,65266100,92.11,93.61880281
1/10/2023,89.87,90.86,92.95,106.63,0.94,60.06,0.029,67756600,92.01,93.29704225
1/11/2023,95.09,90.69,93.04,106.15,0.95,65.46,0.058,103126200,92.09,93.0556338
1/12/2023,95.27,90.55,93.13,105.72,0.95,73.82,0.002,85254800,92.18,92.88050704
1/13/2023,98.12,90.57,93.32,105.37,0.96,75.25,0.03,85549400,92.36,92.77640563
1/17/2023,96.05,90.65,93.43,105,0.97,75.66,-0.021,72755000,92.46,92.7131245
1/18/2023,95.46,90.78,93.51,104.61,0.97,77.59,-0.006,79570400,92.54,92.6784996
1/19/2023,93.68,90.83,93.51,104.18,0.97,69.68,-0.019,69002700,92.54,92.65079968
1/20/2023,97.25,90.96,93.66,103.84,0.97,74.06,0.038,67481500,92.69,92.65863975
1/23/2023,97.52,91.11,93.81,103.52,0.97,72.52,0.003,76501100,92.84,92.6949118
1/24/2023,96.32,91.32,93.91,103.2,0.97,71.09,-0.012,66929500,92.94,92.74392944
1/25/2023,97.18,91.33,94.04,102.9,0.97,77.74,0.009,94261600,93.07,92.80914355
1/26/2023,99.22,91.3,94.24,102.61,0.95,76.9,0.021,68523600,93.29,92.90531484
1/27/2023,102.24,91.37,94.56,102.36,0.95,78.44,0.03,87775600,93.61,93.04625187
1/30/2023,100.55,91.4,94.79,102.11,0.94,71.07,-0.017,70691900,93.85,93.2070015
1/31/2023,103.13,91.52,95.12,101.84,0.93,67.71,0.026,66527300,94.19,93.4036012
2/1/2023,105.15,91.73,95.51,101.6,0.94,70.13,0.02,80450100,94.57,93.63688096
2/2/2023,112.91,92.11,96.19,101.39,0.95,75.11,0.074,158154200,95.24,93.95750477
2/3/2023,103.39,92.32,96.48,101.06,0.94,59.95,-0.084,144374800,95.54,94.27400381
2/6/2023,102.18,92.5,96.7,100.82,0.94,58.96,-0.012,81945200,95.76,94.57120305
2/7/2023,102.11,92.66,96.91,100.55,0.96,61.77,-0.001,119501300,95.95,94.84696244
2/8/2023,100.05,92.8,97.03,100.29,0.95,54.08,-0.02,75878300,96.08,95.09356995
2/9/2023,98.24,92.88,97.08,100.04,0.94,51,-0.018,64622500,96.14,95.30285596
2/10/2023,97.61,92.99,97.1,99.77,0.94,51.83,-0.006,52740100,96.16,95.47428477
2/13/2023,99.54,93.05,97.2,99.54,0.93,53.25,0.02,52841500,96.27,95.63342782
2/14/2023,99.7,93.13,97.3,99.35,0.93,50.7,0.002,56202900,96.37,95.78074225
2/15/2023,101.16,93.27,97.45,99.19,0.94,48.36,0.015,47957600,96.51,95.9265938
2/16/2023,98.15,93.41,97.48,99.03,0.95,46.49,-0.03,56339200,96.53,96.04727504
2/17/2023,97.2,93.59,97.46,98.85,0.95,40.9,-0.01,60029400,96.51,96.13982003
2/21/2023,94.58,93.72,97.35,98.66,0.95,34.08,-0.027,56580400,96.4,96.19185603
2/22/2023,95.79,93.82,97.29,98.43,0.96,17.87,0.013,59534100,96.33,96.21948482
2/23/2023,95.82,93.96,97.23,98.24,0.96,27.93,0,48467000,96.27,96.22958786
2/24/2023,93.5,94.02,97.09,98.05,0.95,26.23,-0.024,57053800,96.14,96.21167029
2/27/2023,93.76,94.04,96.96,97.83,0.93,27.37,0.003,47470300,96.03,96.17533623
2/28/2023,94.23,94.1,96.85,97.56,0.93,32.74,0.005,43959300,95.92,96.12426898
3/1/2023,92.17,94.17,96.67,97.27,0.93,32.26,-0.022,52299500,95.74,96.04741519
3/2/2023,92.13,94.26,96.49,96.99,0.93,33.41,0,55509400,95.56,95.94993215
3/3/2023,94.9,94.46,96.43,96.79,0.92,36.64,0.03,55759600,95.51,95.86194572
3/6/2023,93.75,94.63,96.32,96.59,0.92,33.79,-0.012,52112400,95.4,95.76955658
3/7/2023,93.55,94.76,96.21,96.41,0.93,27.74,-0.002,49100700,95.28,95.67164526
3/8/2023,93.92,94.97,96.12,96.22,0.93,35.36,0.004,44899100,95.19,95.57531621
3/9/2023,92.25,95.11,95.97,96.01,0.93,33.68,-0.018,56218700,95.04,95.46825297
3/10/2023,90.73,95.26,95.76,95.85,0.92,36.32,-0.016,69827500,94.84,95.34260237
3/13/2023,92.43,95.47,95.63,95.64,0.91,38.46,0.019,72397100,94.72,95.2180819
3/14/2023,94.88,95.69,95.6,95.42,0.92,47.23,0.027,60912700,94.68,95.11046552
3/15/2023,96.2,95.93,95.63,95.24,0.92,58.45,0.014,70731800,94.71,95.03037242
3/16/2023,100.04,96.21,95.8,95.08,0.92,66.05,0.04,84446900,94.88,95.00029793
3/17/2023,98.95,96.49,95.92,94.88,0.91,61.69,-0.011,87300200,95.01,95.00223835
3/20/2023,97.71,96.78,95.99,94.66,0.91,64.31,-0.013,62388900,95.08,95.01779068
3/21/2023,100.61,97.07,96.18,94.46,0.92,69.08,0.03,58597300,95.26,95.06623254
3/22/2023,98.7,97.3,96.27,94.29,0.91,58.9,-0.019,57475400,95.36,95.12498603
3/23/2023,98.71,97.48,96.37,94.17,0.9,62.27,0,57559300,95.47,95.19398883
3/24/2023,98.13,97.54,96.44,94.11,0.88,61.12,-0.006,56095400,95.56,95.26719106
3/27/2023,98.04,97.59,96.5,94.07,0.89,60.14,-0.001,46721300,95.61,95.33575285
3/28/2023,97.24,97.57,96.53,94.07,0.9,62.83,-0.008,38720100,95.63,95.39460228
3/29/2023,100.25,97.66,96.68,94.16,0.91,72.73,0.031,49783300,95.77,95.46968182
3/30/2023,102,97.79,96.89,94.28,0.91,72.8,0.017,53633400,95.98,95.57174546
3/31/2023,103.29,97.98,97.14,94.41,0.91,71.21,0.013,56750300,96.23,95.70339637
4/3/2023,102.41,98.08,97.34,94.52,0.9,66.01,-0.009,41135700,96.44,95.85071709
4/4/2023,103.95,98.21,97.6,94.66,0.92,61.44,0.015,48662500,96.68,96.01657367
4/5/2023,101.1,98.31,97.74,94.81,0.92,55.7,-0.027,45175400,96.82,96.17725894
4/6/2023,102.06,98.41,97.91,94.87,0.91,61.71,0.009,43808000,97,96.34180715
4/10/2023,102.17,98.47,98.08,94.88,0.93,54.94,0.001,37261200,97.15,96.50344572
4/11/2023,99.92,98.42,98.15,94.9,0.93,53.78,-0.022,60417800,97.22,96.64675658
4/12/2023,97.83,98.36,98.14,94.88,0.94,47.58,-0.021,56735000,97.2,96.75740526
4/13/2023,102.4,98.35,98.3,94.94,0.92,59.62,0.047,67925100,97.38,96.88192421
4/14/2023,102.51,98.3,98.47,95.01,0.91,60.06,0.001,51450500,97.56,97.01753937
4/17/2023,102.74,98.09,98.64,95.1,0.91,62.71,0.002,39919500,97.73,97.16003149
4/18/2023,102.3,98.07,98.78,95.2,0.9,55.37,-0.004,39790500,97.88,97.3040252
4/19/2023,104.3,98.11,99,95.31,0.9,55.95,0.02,58398900,98.1,97.46322016
4/20/2023,103.81,98.15,99.18,95.41,0.91,51.4,-0.005,57696900,98.27,97.62457612
4/21/2023,106.96,98.29,99.49,95.54,0.9,60.94,0.03,86774200,98.59,97.8176609
4/24/2023,106.21,98.45,99.75,95.66,0.93,55.65,-0.007,69575600,98.82,98.01812872
4/25/2023,102.57,98.54,99.86,95.77,0.92,53.54,-0.034,65026800,98.94,98.20250298
4/26/2023,104.98,98.65,100.06,95.85,0.93,56.56,0.023,73803800,99.13,98.38800238
4/27/2023,109.82,98.86,100.45,95.99,0.93,64.18,0.046,149961200,99.52,98.6144019
4/28/2023,105.45,98.94,100.64,96.11,0.91,59.5,-0.04,130565000,99.73,98.83752152
5/1/2023,102.05,99.02,100.7,96.22,0.89,56.94,-0.032,74728100,99.81,99.03201722
5/2/2023,103.63,99.15,100.81,96.37,0.89,52.24,0.015,73469400,99.92,99.20961378
5/3/2023,103.65,99.33,100.92,96.52,0.89,52.09,0,65051900,100.03,99.37369102
5/4/2023,104,99.49,101.04,96.66,0.88,52.3,0.003,45345500,100.16,99.53095282
5/5/2023,105.66,99.69,101.23,96.82,0.89,55.86,0.016,56912900,100.34,99.69276225
5/8/2023,105.83,99.94,101.41,96.98,0.89,52.85,0.002,49430900,100.52,99.8582098
5/9/2023,106.62,100.19,101.61,97.12,0.89,55.18,0.007,44089400,100.72,100.0305678
5/10/2023,110.19,100.51,101.95,97.31,0.91,55.86,0.033,78627600,101.04,100.2324543
5/11/2023,112.18,100.91,102.35,97.54,0.92,60.37,0.018,74924800,101.43,100.4719634
5/12/2023,110.26,101.28,102.66,97.77,0.91,64.2,-0.017,49810100,101.75,100.7275707
5/15/2023,111.2,101.6,102.99,98.03,0.89,62.15,0.009,53011100,102.1,101.0020566
5/16/2023,113.4,102,103.4,98.31,0.88,57.8,0.02,71472900,102.52,101.3056453
5/17/2023,115.5,102.43,103.88,98.6,0.89,74.29,0.019,65655200,102.99,101.6425162
5/18/2023,118.15,102.92,104.44,98.94,0.9,90.37,0.023,73174100,103.54,102.022013
5/19/2023,116.25,103.4,104.9,99.25,0.92,81.15,-0.016,54990200,103.98,102.4136104
5/22/2023,115.01,103.89,105.3,99.57,0.9,76.44,-0.011,70741100,104.4,102.8108883
5/23/2023,114.99,104.34,105.68,99.9,0.9,75.98,0,67576300,104.78,103.2047106
5/24/2023,116.75,104.77,106.11,100.23,0.89,76.09,0.015,63487900,105.22,103.6077685
5/25/2023,115,105.15,106.46,100.54,0.89,70.08,-0.015,66496700,105.57,104.0002148
5/26/2023,120.11,105.55,106.99,100.88,0.92,74.84,0.044,96779900,106.07,104.4141718
5/30/2023,121.66,106.01,107.57,101.25,0.92,72.82,0.013,64314800,106.65,104.8613375
5/31/2023,120.58,106.46,108.08,101.62,0.93,67.34,-0.009,72800800,107.15,105.31907
6/1/2023,122.77,106.91,108.66,101.99,0.93,75.54,0.018,54375100,107.73,105.801256
6/2/2023,124.25,107.42,109.27,102.36,0.93,76.07,0.012,61215000,108.34,106.3090048
6/5/2023,125.3,107.95,109.9,102.71,0.93,74.92,0.008,47950100,108.97,106.8412038
6/6/2023,126.61,108.52,110.55,103.03,0.93,74.06,0.01,45695200,109.62,107.3969631
6/7/2023,121.23,108.98,110.97,103.29,0.92,55.96,-0.042,95663300,110.05,107.9275705
6/8/2023,124.25,109.52,111.49,103.55,0.94,64.85,0.025,62159300,110.55,108.4520564
6/9/2023,123.43,109.99,111.96,103.82,0.95,65.87,-0.007,51330000,111.01,108.9636451
6/12/2023,126.57,110.48,112.53,104.13,0.96,69.53,0.025,51338000,111.57,109.4849161
6/13/2023,126.66,110.94,113.09,104.46,0.96,67.72,0.001,50564800,112.13,110.0139329
6/14/2023,126.42,111.42,113.61,104.75,0.96,71.58,-0.002,52422500,112.65,110.5411463
6/15/2023,127.11,111.89,114.14,105.05,0.96,65.88,0.005,60458500,113.18,111.068917
6/16/2023,125.49,112.38,114.58,105.34,0.95,58.66,-0.013,84188100,113.63,111.5811336
6/20/2023,125.78,112.85,115.02,105.63,0.93,62.2,0.002,56930100,114.09,112.0829069
6/21/2023,124.83,113.3,115.41,105.88,0.93,55.13,-0.008,52137700,114.48,112.5623255
6/22/2023,130.15,113.91,115.99,106.16,0.92,62.33,0.043,90354600,115.07,113.0638604
6/23/2023,129.33,114.54,116.51,106.45,0.92,58.51,-0.006,71855200,115.59,113.5690883
6/26/2023,127.33,115.04,116.93,106.69,0.91,51.48,-0.015,59989300,116.02,114.0592707
6/27/2023,129.18,115.57,117.41,106.93,0.91,69.06,0.015,46801000,116.5,114.5474165
6/28/2023,129.04,116.1,117.87,107.09,0.91,63.33,-0.001,52149500,116.96,115.0299332
6/29/2023,127.9,116.61,118.26,107.34,0.93,62.22,-0.009,40761000,117.33,115.4899466
6/30/2023,130.36,117.13,118.74,107.62,0.94,60.76,0.019,54310500,117.8,115.9519573
7/3/2023,130.22,117.66,119.19,107.9,0.93,60.08,-0.001,28264800,118.26,116.4135658
7/5/2023,130.38,118.13,119.63,108.21,0.92,61.26,0.001,35895400,118.71,116.8728526
7/6/2023,128.36,118.57,119.97,108.51,0.93,53.31,-0.015,40639900,119.04,117.3062821
7/7/2023,129.78,119.11,120.35,108.83,0.93,61.46,0.011,41928700,119.42,117.7290257
7/10/2023,127.13,119.56,120.62,109.1,0.94,53.2,-0.02,61889300,119.68,118.1192206
7/11/2023,128.78,119.94,120.94,109.4,0.95,59.07,0.013,49951500,119.99,118.4933764
7/12/2023,130.8,120.44,121.33,109.69,0.95,51.76,0.016,54022800,120.38,118.8707012
7/13/2023,134.3,121.09,121.83,110.05,0.93,61.75,0.027,61170900,120.9,119.2765609
7/14/2023,134.68,121.71,122.34,110.43,0.94,68.82,0.003,54388100,121.4,119.7012487
7/17/2023,133.56,122.31,122.78,110.82,0.97,61.65,-0.008,48450200,121.81,120.122999
7/18/2023,132.83,122.88,123.17,111.19,0.96,59.77,-0.005,54969100,122.21,120.5403992
7/19/2023,135.36,123.48,123.65,111.58,0.95,67.95,0.019,54531000,122.7,120.9723194
7/20/2023,129.96,123.96,123.9,111.95,0.94,49.16,-0.04,59820600,122.96,121.3698555
7/21/2023,130,124.43,124.14,112.31,0.93,49.53,0,133265000,123.21,121.7378844
7/24/2023,128.8,124.8,124.32,112.66,0.94,46.8,-0.009,45591100,123.38,122.0663075
7/25/2023,129.13,125.14,124.51,113.03,0.93,51.68,0.003,39236700,123.58,122.369046
7/26/2023,128.15,125.5,124.65,113.39,0.93,46.38,-0.008,53910100,123.72,122.6392368
7/27/2023,128.25,125.84,124.79,113.72,0.93,52.8,0.001,52610700,123.86,122.8833894
7/28/2023,132.21,126.21,125.08,114.1,0.93,57.69,0.031,46317400,124.15,123.1367116
7/31/2023,133.68,126.58,125.42,114.51,0.93,56.62,0.011,41901500,124.49,123.4073692
8/1/2023,131.69,126.85,125.67,114.88,0.93,43.55,-0.015,42098500,124.74,123.6738954
8/2/2023,128.21,127.09,125.77,115.24,0.93,36.13,-0.026,51027600,124.84,123.9071163
8/3/2023,128.91,127.37,125.89,115.63,0.91,39.85,0.005,88585200,124.98,124.1216931
8/4/2023,139.57,127.86,126.43,116.1,0.91,60.26,0.083,152938700,125.52,124.4013544
8/7/2023,142.22,128.37,127.05,116.57,0.92,60.41,0.019,71213100,126.13,124.7470836
8/8/2023,139.94,128.86,127.55,117.01,0.92,66.72,-0.016,51710500,126.63,125.1236668
8/9/2023,137.85,129.22,127.96,117.39,0.93,62.31,-0.015,50017300,127.03,125.5049335
8/10/2023,138.56,129.56,128.37,117.78,0.95,65.54,0.005,58928400,127.42,125.8879468
8/11/2023,138.41,129.91,128.76,118.19,0.95,64.86,-0.001,42832100,127.81,126.2723574
8/14/2023,140.57,130.27,129.23,118.59,0.95,69.17,0.016,47148700,128.28,126.6738859
8/15/2023,137.67,130.54,129.56,118.98,0.95,63.38,-0.021,42781500,128.61,127.0611088
8/16/2023,135.07,130.73,129.77,119.34,0.95,54.23,-0.019,41675900,128.82,127.412887
8/17/2023,133.98,130.88,129.94,119.7,0.95,50.45,-0.008,48354100,128.99,127.7283096
8/18/2023,133.22,131.12,130.07,120.05,0.95,52.37,-0.006,48469400,129.12,128.0066477
8/21/2023,134.68,131.33,130.25,120.43,0.95,60.71,0.011,41442500,129.3,128.2653181
8/22/2023,134.25,131.55,130.41,120.77,0.96,58.92,-0.003,32935100,129.45,128.5022545
8/23/2023,135.52,131.73,130.61,121.1,0.96,40.15,0.009,42801000,129.65,128.7318036
8/24/2023,131.84,131.83,130.65,121.39,0.97,25.95,-0.027,43646300,129.68,128.9214429
8/25/2023,133.26,131.97,130.76,121.7,0.97,33.88,0.011,44147500,129.79,129.0951543
8/28/2023,133.14,132.09,130.85,121.99,0.97,37.44,-0.001,34108400,129.88,129.2521234
8/29/2023,134.91,132.27,131.01,122.33,0.97,40.79,0.013,38646100,130.04,129.4096988
8/30/2023,135.07,132.46,131.17,122.66,0.95,41.57,0.001,36137000,130.22,129.571759
8/31/2023,138.01,132.72,131.44,123.01,0.94,43.79,0.022,58781300,130.5,129.7574072
9/1/2023,138.12,132.88,131.7,123.4,0.94,51.26,0.001,40948300,130.76,129.9579258
9/5/2023,137.27,133.04,131.92,123.79,0.93,56.85,-0.006,40636700,130.99,130.1643406
9/6/2023,135.36,133.2,132.05,124.12,0.93,54.09,-0.014,41785500,131.12,130.3554725
9/7/2023,137.85,133.38,132.28,124.47,0.93,62.44,0.018,48498900,131.35,130.554378
9/8/2023,138.23,133.56,132.51,124.83,0.93,60.13,0.003,38348200,131.58,130.7595024
9/11/2023,143.1,133.86,132.93,125.24,0.93,70.14,0.035,56764500,132,131.0076019
9/12/2023,141.23,134.08,133.25,125.61,0.94,62.65,-0.013,42668500,132.31,131.2680815
9/13/2023,144.85,134.37,133.71,126.02,0.93,78.9,0.026,60465200,132.78,131.5704652
9/14/2023,144.72,134.66,134.14,126.39,0.94,77,-0.001,64033600,133.2,131.8963722
9/15/2023,140.39,134.9,134.39,126.74,0.95,64.25,-0.03,102861700,133.44,132.2050977
9/18/2023,139.98,135.11,134.61,127.11,0.95,60.53,-0.003,42823500,133.66,132.4960782
9/19/2023,137.63,135.32,134.72,127.44,0.94,54.87,-0.017,61482500,133.78,132.7528626
9/20/2023,135.29,135.45,134.75,127.69,0.96,44.7,-0.017,46263700,133.79,132.96029
9/21/2023,129.33,135.42,134.53,127.93,0.96,36.05,-0.044,70234800,133.57,133.082232
9/22/2023,129.12,135.31,134.32,128.2,0.97,36.8,-0.002,59904300,133.35,133.1357856
9/25/2023,131.27,135.24,134.2,128.48,0.97,43.43,0.017,46017800,133.23,133.1546285
9/26/2023,125.98,135.09,133.88,128.7,0.99,32.5,-0.04,73048200,132.89,133.1017028
9/27/2023,125.98,134.96,133.57,128.92,0.99,31.73,0,66553400,132.58,132.9973622
9/28/2023,125.98,134.77,133.27,129.12,0.98,20.13,0,54555000,132.29,132.8558898
9/29/2023,127.12,134.71,133.03,129.34,0.99,24.74,0.009,62377600,132.04,132.6927118
10/2/2023,129.46,134.7,132.89,129.56,1,21.13,0.018,48029700,131.89,132.5321695
10/3/2023,124.72,134.62,132.57,129.71,0.99,18.01,-0.037,51565000,131.58,132.3417356
10/4/2023,127,134.58,132.35,129.86,1,27.08,0.018,44203900,131.35,132.1433885
10/5/2023,125.96,134.53,132.1,130.01,0.99,26.51,-0.008,39660600,131.11,131.9367108
10/6/2023,127.96,134.53,131.94,130.18,1.03,33.6,0.016,46795900,130.91,131.7313686
10/9/2023,128.26,134.45,131.79,130.33,1.03,37.19,0.002,38773700,130.76,131.5370949
10/10/2023,129.48,134.36,131.7,130.47,1.03,50.33,0.01,42178600,130.67,131.3636759
10/11/2023,131.83,134.37,131.71,130.61,1.04,55.45,0.018,40741800,130.67,131.2249407
10/12/2023,132.33,134.45,131.73,130.77,1.04,52.28,0.004,55528600,130.69,131.1179526
10/13/2023,129.79,134.47,131.66,130.92,1.03,59.32,-0.019,45786600,130.63,131.0203621
10/16/2023,132.55,134.33,131.69,131.09,1.03,64.15,0.021,42832900,130.66,130.9482897
10/17/2023,131.47,134.11,131.68,131.24,1.03,61.3,-0.008,49344600,130.65,130.8886317
10/18/2023,128.13,133.88,131.54,131.37,1.03,51.91,-0.025,42699500,130.51,130.8129054
10/19/2023,128.4,133.69,131.42,131.45,1.02,47.83,0.002,60961400,130.4,130.7303243
10/20/2023,125.17,133.42,131.18,131.49,1.03,50.98,-0.025,56343300,130.15,130.6142594
10/23/2023,126.56,133.18,130.99,131.55,1.05,49,0.011,48260000,129.94,130.4794076
10/24/2023,128.56,132.94,130.9,131.61,1.03,55.66,0.016,46477400,129.87,130.357526
10/25/2023,121.39,132.62,130.53,131.58,1.04,38.33,-0.056,74577500,129.49,130.1840208
10/26/2023,119.57,132.31,130.1,131.52,1.04,35.36,-0.015,100419500,129.06,129.9592167
10/27/2023,127.74,132.18,130,131.53,1.04,47.62,0.068,125309300,128.96,129.7593733
10/30/2023,132.71,132.17,130.11,131.65,1.05,51.12,0.039,72485500,129.06,129.6194987
10/31/2023,133.09,132.14,130.23,131.73,1.05,50.97,0.003,51589400,129.18,129.5315989
11/1/2023,137,132.19,130.49,131.87,1.04,58.9,0.029,61529400,129.45,129.5152791
11/2/2023,138.07,132.24,130.79,131.98,1.04,57.11,0.008,52236700,129.75,129.5622233
11/3/2023,138.6,132.38,131.1,132.1,1.04,59.32,0.004,44007200,130.06,129.6617787
11/6/2023,139.74,132.51,131.43,132.24,1.04,66.1,0.008,44970400,130.39,129.8074229
11/7/2023,142.71,132.7,131.88,132.39,1.03,68.46,0.021,53553500,130.85,130.0159383
11/8/2023,142.08,132.84,132.28,132.56,1.04,73.39,-0.004,44521700,131.24,130.2607507
11/9/2023,140.6,132.95,132.6,132.71,1.04,69.37,-0.01,36235400,131.56,130.5206005
11/10/2023,143.56,133.07,133.03,132.89,1.04,70.16,0.021,49287800,131.99,130.8144804
11/13/2023,142.59,133.16,133.41,133.02,1.04,84.19,-0.007,35680600,132.37,131.1255843
11/14/2023,145.8,133.33,133.89,133.18,1.05,90.49,0.023,56674600,132.84,131.4684675
11/15/2023,143.2,133.48,134.26,133.34,1.04,78.82,-0.018,63875700,133.22,131.818774
11/16/2023,142.83,133.58,134.6,133.48,1.05,72.77,-0.003,49653500,133.55,132.1650192
11/17/2023,145.18,133.72,135.01,133.64,1.04,74.99,0.016,49636700,133.97,132.5260153
11/20/2023,146.13,133.78,135.45,133.82,1.04,71.5,0.007,41951200,134.41,132.9028123
11/21/2023,143.9,133.84,135.78,133.96,1.05,63.02,-0.015,71226000,134.73,133.2682498
11/22/2023,146.71,133.87,136.21,134.12,1.04,66.44,0.02,45669100,135.17,133.6485999
11/24/2023,146.74,133.91,136.62,134.29,1.05,64.86,0,22378400,135.57,134.0328799
11/27/2023,147.73,134.06,137.06,134.48,1.05,61.63,0.007,53762400,136.01,134.4283039
11/28/2023,147.03,134.2,137.45,134.65,1.04,61.43,-0.005,42711700,136.41,134.8246431
11/29/2023,146.32,134.37,137.79,134.84,1.06,63.7,-0.005,40610900,136.73,135.2057145
11/30/2023,146.09,134.59,138.12,135.02,1.05,56.97,-0.002,65814000,137.07,135.5785716
12/1/2023,147.03,134.94,138.47,135.18,1.06,62.25,0.006,39924600,137.41,135.9448573
12/4/2023,144.84,135.26,138.72,135.29,1.06,47.19,-0.015,48294200,137.66,136.2878858
12/5/2023,146.88,135.57,139.04,135.41,1.05,61.12,0.014,46822400,137.99,136.6283087
12/6/2023,144.52,135.94,139.25,135.52,1.05,54.56,-0.016,39679000,138.2,136.9426469
12/7/2023,146.88,136.36,139.55,135.66,1.06,54.58,0.016,52352800,138.49,137.2521175
12/8/2023,147.42,136.79,139.86,135.78,1.05,53.56,0.004,41858000,138.81,137.563694
12/11/2023,145.89,137.16,140.1,135.94,1.05,55.71,-0.01,50907300,139.05,137.8609552
12/12/2023,147.48,137.52,140.39,136.11,1.05,52.38,0.011,44944300,139.34,138.1567642
12/13/2023,148.84,138.01,140.72,136.31,1.04,55.99,0.009,52766200,139.68,138.4614113
12/14/2023,147.42,138.42,140.98,136.5,1.05,49.14,-0.01,58400800,139.93,138.7551291
12/15/2023,149.97,138.9,141.33,136.71,1.07,57.42,0.017,110039100,140.26,139.0561033
12/18/2023,154.07,139.42,141.83,136.97,1.07,66.7,0.027,62512800,140.76,139.3968826
12/19/2023,153.79,139.93,142.3,137.19,1.08,66.55,-0.002,43171300,141.22,139.7615061
12/20/2023,152.12,140.38,142.69,137.37,1.09,60.61,-0.011,50322100,141.6,140.1292049
12/21/2023,153.84,140.82,143.12,137.59,1.11,69.13,0.011,36305700,142.01,140.5053639
12/22/2023,153.42,141.24,143.53,137.85,1.1,64.93,-0.003,29480100,142.43,140.8902911
12/26/2023,153.41,141.72,143.92,138.09,1.11,72.74,0,25067200,142.81,141.2742329
12/27/2023,153.34,142.13,144.29,138.23,1.11,68.71,0,31434700,143.18,141.6553863
12/28/2023,153.38,142.57,144.64,138.34,1.11,67.78,0,27057000,143.53,142.0303091
12/29/2023,151.94,143.05,144.93,138.46,1.11,68.15,-0.009,39789000,143.82,142.3882472
1/2/2024,149.93,143.48,145.12,138.58,1.11,57.17,-0.013,47339400,144.01,142.7125978
1/3/2024,148.47,143.94,145.26,138.68,1.11,48.92,-0.01,49425500,144.15,143.0000782
1/4/2024,144.57,144.3,145.23,138.74,1.11,42.76,-0.026,56039800,144.12,143.2240626
1/5/2024,145.24,144.64,145.23,138.79,1.1,36.71,0.005,45124800,144.13,143.4052501
1/8/2024,149.1,145.19,145.38,138.9,1.09,35.84,0.027,46757100,144.29,143.5822001
