Date,Close,Simple Moving Average_50,Exponential Moving Average_50,Simple Moving Average_100,Exponential Moving Average_100,Relative Strength Index 14,Daily_Return,Volume
8/9/2022,283.33,250.48,264.71,277.2,270.75,56.22,-0.024,86244600
8/10/2022,294.36,251.31,265.87,277.24,271.22,60.63,0.039,94918800
8/11/2022,286.63,251.98,266.69,277.09,271.52,58.43,-0.026,70155000
8/12/2022,300.03,253.05,268,277.02,272.09,68.42,0.047,79657200
8/15/2022,309.32,254.07,269.62,276.8,272.82,66.42,0.031,89359200
8/16/2022,306.56,255.51,271.07,276.53,273.49,62.61,-0.009,88136400
8/17/2022,304,256.82,272.36,276.19,274.1,53.89,-0.008,68766000
8/18/2022,302.87,258.1,273.55,275.85,274.67,53.14,-0.004,47500500
8/19/2022,296.67,259.2,274.46,275.18,275.1,47.87,-0.02,61395300
8/22/2022,289.91,260.2,275.07,274.41,275.4,40.49,-0.023,55843200
8/23/2022,296.45,261.49,275.9,273.73,275.81,43.73,0.023,63984900
8/24/2022,297.1,263.12,276.74,273.11,276.23,55.77,0.002,57259800
8/25/2022,296.07,264.62,277.49,272.46,276.63,53.71,-0.003,53230000
8/26/2022,288.09,265.72,277.91,271.52,276.85,53.09,-0.027,57163900
8/29/2022,284.82,267.16,278.18,270.73,277.01,43.12,-0.011,41864700
8/30/2022,277.7,268.37,278.16,270.02,277.02,43.5,-0.025,50541800
8/31/2022,275.61,269.15,278.06,269.25,277,28.72,-0.008,52107300
9/1/2022,277.16,269.97,278.03,268.61,277,17.6,0.006,54287000
9/2/2022,270.21,270.67,277.72,268.06,276.87,16.23,-0.025,50890100
9/6/2022,274.42,271.24,277.59,267.51,276.82,23.34,0.016,55860000
9/7/2022,283.7,272.02,277.83,266.94,276.95,34.93,0.034,50028900
9/8/2022,289.26,273.15,278.28,266.55,277.2,44.12,0.02,53713100
9/9/2022,299.68,274.58,279.12,266.2,277.64,57.33,0.036,54338100
9/12/2022,304.42,276.18,280.11,265.81,278.17,56.14,0.016,48674600
9/13/2022,292.13,277.47,280.58,265.48,278.45,46.75,-0.04,68229600
9/14/2022,302.61,278.86,281.44,265.14,278.93,53.8,0.036,72628700
9/15/2022,303.75,280.3,282.32,264.83,279.42,59.9,0.004,64795500
9/16/2022,303.35,281.48,283.14,264.54,279.89,62.15,-0.001,87087800
9/19/2022,309.07,282.65,284.16,264.7,280.47,70.96,0.019,60231200
9/20/2022,308.73,284.13,285.12,264.85,281.03,72.66,-0.001,61642800
9/21/2022,300.8,285.49,285.74,264.94,281.42,64.88,-0.026,62555700
9/22/2022,288.59,286.52,285.85,264.92,281.56,60.85,-0.041,70545400
9/23/2022,275.33,287.26,285.44,264.66,281.44,50.49,-0.046,63748400
9/26/2022,276.01,287.98,285.07,264.39,281.33,45.49,0.002,58076900
9/27/2022,282.94,288.83,284.99,264.05,281.36,46.35,0.025,61925200
9/28/2022,287.81,289.67,285.1,264.01,281.49,42.67,0.017,54664800
9/29/2022,268.21,290.09,284.43,263.81,281.23,31.11,-0.068,77620600
9/30/2022,265.25,289.96,283.68,263.84,280.91,34.47,-0.011,67726600
10/3/2022,242.4,289.36,282.06,263.6,280.15,19.56,-0.086,98363500
10/4/2022,249.44,288.98,280.78,263.64,279.54,24.09,0.029,109578500
10/5/2022,240.81,288.62,279.22,263.63,278.77,22.33,-0.035,86982700
10/6/2022,238.13,287.89,277.6,263.44,277.97,17.75,-0.011,69298400
10/7/2022,223.07,286.73,275.47,263.26,276.88,15.65,-0.063,83916800
10/10/2022,222.96,285.24,273.41,262.95,275.82,16.7,0,67925000
10/11/2022,216.5,283.63,271.18,262.75,274.64,17.57,-0.029,77013200
10/12/2022,217.24,281.96,269.06,262.56,273.5,20.55,0.003,66860700
10/13/2022,221.72,280.25,267.2,262.56,272.48,23.49,0.021,91483000
10/14/2022,204.99,278.18,264.76,262.36,271.14,15.27,-0.075,94124500
10/17/2022,219.35,276.8,262.98,262.46,270.12,21.87,0.07,79428800
10/18/2022,220.19,275.4,261.3,262.47,269.13,26.68,0.004,75891900
10/19/2022,222.04,274.17,259.76,262.33,268.2,28.78,0.008,66571500
10/20/2022,207.28,272.43,257.71,261.87,266.99,31.27,-0.066,117798100
10/21/2022,214.44,270.98,256.01,261.48,265.95,31.36,0.035,75713800
10/24/2022,211.25,269.21,254.25,261.13,264.87,33.28,-0.015,100446800
10/25/2022,222.42,267.47,253.01,260.77,264.02,41.89,0.053,96507900
10/26/2022,224.64,265.83,251.89,260.67,263.25,50.93,0.01,85012500
10/27/2022,225.09,264.25,250.84,260.54,262.49,51.26,0.002,61638800
10/28/2022,228.52,262.77,249.97,260.44,261.82,57.39,0.015,69152400
10/31/2022,227.54,261.38,249.09,260.29,261.14,56.31,-0.004,61554300
11/1/2022,227.82,260.14,248.25,260.17,260.48,53.94,0.001,62688800
11/2/2022,214.98,258.51,246.95,260,259.58,56.79,-0.056,63070300
11/3/2022,215.31,256.88,245.71,260,258.7,46.61,0.002,56538800
11/4/2022,207.47,255.11,244.21,259.86,257.69,40.44,-0.036,98622200
11/7/2022,197.08,253.28,242.36,259.5,256.49,33.37,-0.05,93916500
11/8/2022,191.3,251.41,240.36,259.29,255.2,37.9,-0.029,128803400
11/9/2022,177.59,249.41,237.9,258.89,253.66,24.62,-0.072,127062700
11/10/2022,190.72,247.71,236.05,258.43,252.41,37.57,0.074,132703000
11/11/2022,195.97,246.09,234.47,258.03,251.29,32.74,0.028,114403600
11/14/2022,190.95,244.51,232.77,257.59,250.1,28.79,-0.026,92226600
11/15/2022,194.42,242.91,231.26,257.08,249,31.4,0.018,91293800
11/16/2022,186.92,240.97,229.53,256.5,247.77,25.96,-0.039,66567600
11/17/2022,183.17,238.85,227.71,256,246.49,25.15,-0.02,64336000
11/18/2022,180.19,236.46,225.84,255.52,245.18,24.11,-0.016,76048900
11/21/2022,167.87,233.73,223.57,254.95,243.65,24.25,-0.068,92882700
11/22/2022,169.91,231.28,221.47,254.38,242.19,25.64,0.012,78452300
11/23/2022,183.2,228.89,219.97,253.88,241.02,37.7,0.078,109536700
11/25/2022,182.86,226.48,218.51,253.39,239.87,41.97,-0.002,50672700
11/28/2022,182.92,224.07,217.11,252.77,238.74,44.94,0,92905200
11/29/2022,180.83,221.5,215.69,252.07,237.59,52.27,-0.011,83357100
11/30/2022,194.7,219.22,214.87,251.68,236.74,52.76,0.077,109186400
12/1/2022,194.7,217.1,214.08,251.29,235.91,49.05,0,80046200
12/2/2022,194.86,215.23,213.32,250.87,235.1,53.16,0.001,73645900
