Date,Adj Close,Simple Moving Average_50,Exponential Moving Average_50,Simple Moving Average_100,Exponential Moving Average_100,Relative Strength Index 14,Daily_Return,Volume,MACD,Signal_Line
3/31/2017,130.13,119.71,120.26,112.44,115.01,84.57,0.004,2086400,5.25,4.870929589
4/3/2017,129.59,120.08,120.63,112.65,115.3,80.06,-0.004,2336800,5.33,4.962743671
4/4/2017,130.04,120.47,120.99,112.87,115.59,80.4,0.003,2026500,5.4,5.050194937
4/5/2017,129.89,120.79,121.34,113.09,115.88,67.69,-0.001,2811600,5.46,5.13215595
4/6/2017,130.15,121.11,121.69,113.35,116.16,74.94,0.002,1890800,5.53,5.21172476
4/7/2017,130.22,121.45,122.02,113.61,116.44,89.43,0.001,2287600,5.58,5.285379808
4/10/2017,130.16,121.78,122.34,113.89,116.71,86.24,0,2234900,5.63,5.354303846
4/11/2017,129.95,122.1,122.64,114.15,116.97,80.8,-0.002,2331600,5.67,5.417443077
4/12/2017,129.38,122.42,122.9,114.41,117.22,67.72,-0.004,2106100,5.68,5.469954462
4/13/2017,129.05,122.73,123.15,114.64,117.45,58.85,-0.003,1815100,5.7,5.515963569
4/17/2017,129.99,123.07,123.41,114.89,117.7,62.95,0.007,1395300,5.71,5.554770855
4/18/2017,129.81,123.36,123.67,115.13,117.94,52.67,-0.001,1499900,5.73,5.589816684
4/19/2017,130.22,123.68,123.92,115.38,118.18,56.5,0.003,2007600,5.74,5.619853347
4/20/2017,131.42,124.01,124.22,115.65,118.45,62.01,0.009,2004000,5.77,5.649882678
4/21/2017,131.52,124.32,124.5,115.92,118.7,69.57,0.001,2137100,5.8,5.679906142
4/24/2017,132.89,124.64,124.83,116.2,118.99,74.36,0.01,1845300,5.84,5.711924914
4/25/2017,133.49,124.98,125.17,116.49,119.27,78.57,0.005,2504100,5.9,5.749539931
4/26/2017,132.79,125.28,125.47,116.79,119.54,69.58,-0.005,1635900,5.93,5.785631945
4/27/2017,133.38,125.6,125.78,117.12,119.81,71.76,0.004,1658000,5.97,5.822505556
4/28/2017,133.74,125.9,126.09,117.46,120.09,73.68,0.003,1749200,6,5.858004445
5/1/2017,135.11,126.22,126.45,117.8,120.39,79.59,0.01,1812000,6.06,5.898403556
5/2/2017,135,126.53,126.78,118.13,120.68,84.02,-0.001,2692200,6.1,5.938722845
5/3/2017,134.85,126.83,127.1,118.45,120.96,85.89,-0.001,1974200,6.14,5.978978276
5/4/2017,134.61,127.13,127.39,118.76,121.23,81.3,-0.002,1810500,6.16,6.015182621
5/5/2017,134.84,127.45,127.68,119.06,121.5,83.85,0.002,1845500,6.18,6.048146096
5/8/2017,135.12,127.77,127.98,119.36,121.77,83.56,0.002,1583100,6.21,6.080516877
5/9/2017,135.6,128.11,128.27,119.66,122.04,81.76,0.004,1692700,6.23,6.110413502
5/10/2017,136.15,128.46,128.58,119.96,122.32,82.93,0.004,1755400,6.26,6.140330801
5/11/2017,136.29,128.78,128.89,120.27,122.6,79.31,0.001,1343900,6.29,6.170264641
5/12/2017,136.84,129.12,129.2,120.6,122.88,79.13,0.004,1626600,6.32,6.200211713
5/15/2017,137.6,129.47,129.53,120.93,123.17,91.39,0.006,3210200,6.36,6.23216937
5/16/2017,138.03,129.83,129.86,121.25,123.47,91.15,0.003,2271800,6.39,6.263735496
5/17/2017,134.33,130.12,130.04,121.54,123.68,53.28,-0.027,3558500,6.36,6.282988397
5/18/2017,134.54,130.41,130.21,121.84,123.9,46.36,0.002,4158700,6.31,6.288390718
5/19/2017,136.43,130.74,130.46,122.15,124.14,57.44,0.014,3721700,6.32,6.294712574
5/22/2017,138.86,131.1,130.79,122.49,124.43,66.86,0.018,2516000,6.36,6.307770059
5/23/2017,139.52,131.45,131.13,122.85,124.73,69.94,0.005,2123600,6.4,6.326216047
5/24/2017,141.12,131.85,131.52,123.22,125.06,72.95,0.011,1695100,6.46,6.352972838
5/25/2017,142.85,132.26,131.96,123.62,125.41,75.55,0.012,1731100,6.55,6.39237827
5/26/2017,141.89,132.65,132.35,124,125.74,70.15,-0.007,1604200,6.61,6.435902616
5/30/2017,142.41,132.96,132.75,124.39,126.07,70.09,0.004,1540800,6.68,6.484722093
5/31/2017,141.86,133.27,133.11,124.75,126.38,67.42,-0.004,2944400,6.73,6.533777674
6/1/2017,141.38,133.6,133.43,125.08,126.68,64.26,-0.003,2407700,6.75,6.57702214
6/2/2017,143.48,133.94,133.82,125.43,127.01,67.03,0.015,2885700,6.81,6.623617712
6/5/2017,143.59,134.28,134.21,125.78,127.34,66.41,0.001,1847600,6.87,6.672894169
6/6/2017,143.03,134.59,134.55,126.12,127.65,81.52,-0.004,2162700,6.9,6.718315335
6/7/2017,143.62,134.89,134.91,126.47,127.96,82.02,0.004,1633800,6.95,6.764652268
6/8/2017,142.63,135.17,135.21,126.81,128.26,73.34,-0.007,2811500,6.95,6.801721815
6/9/2017,138.05,135.34,135.32,127.11,128.45,47.38,-0.032,4146200,6.87,6.815377452
6/12/2017,137.25,135.49,135.4,127.4,128.62,42.71,-0.006,6772300,6.78,6.808301961
6/13/2017,139.09,135.67,135.54,127.69,128.83,43.58,0.013,2871400,6.71,6.788641569
6/14/2017,138.25,135.85,135.65,127.97,129.02,34.58,-0.006,2831100,6.63,6.756913255
6/15/2017,137.52,136,135.72,128.23,129.19,35.13,-0.005,2804400,6.53,6.711530604
6/16/2017,137.84,136.15,135.81,128.47,129.36,34.23,0.002,4205800,6.45,6.659224483
6/19/2017,140.35,136.36,135.98,128.73,129.57,45.41,0.018,4356900,6.41,6.609379587
6/20/2017,140.91,136.57,136.18,129.01,129.8,48.58,0.004,5454700,6.38,6.563503669
6/21/2017,144.24,136.85,136.49,129.32,130.09,52.14,0.024,8251900,6.4,6.530802935
6/22/2017,143.69,137.13,136.78,129.61,130.35,50.27,-0.004,3688400,6.43,6.510642348
6/23/2017,145.41,137.45,137.11,129.93,130.65,56.15,0.012,3419000,6.46,6.500513879
6/26/2017,144.96,137.77,137.42,130.25,130.94,53.49,-0.003,2775500,6.48,6.496411103
6/27/2017,142.54,138.02,137.62,130.54,131.17,49.78,-0.017,3018900,6.45,6.487128882
6/28/2017,143.81,138.3,137.87,130.83,131.42,66.61,0.009,2507900,6.45,6.479703106
6/29/2017,141.24,138.52,138,131.1,131.61,60.44,-0.018,2653900,6.39,6.461762485
6/30/2017,141.44,138.72,138.13,131.36,131.81,56.73,0.001,2331000,6.32,6.433409988
7/3/2017,138.41,138.86,138.14,131.59,131.94,50.41,-0.021,1786000,6.2,6.38672799
7/5/2017,141.21,139.02,138.26,131.83,132.12,58.49,0.02,2229900,6.14,6.337382392
7/6/2017,140.75,139.17,138.36,132.07,132.29,56.65,-0.003,1803200,6.07,6.283905914
7/7/2017,142.22,139.36,138.51,132.32,132.49,54.49,0.01,1533900,6.02,6.231124731
7/10/2017,143.34,139.56,138.7,132.58,132.7,55.68,0.008,1615200,6,6.184899785
7/11/2017,142.93,139.74,138.87,132.82,132.9,46.45,-0.003,1623700,5.97,6.141919828
7/12/2017,145.91,139.96,139.14,133.09,133.16,55.31,0.021,1812100,5.98,6.109535862
7/13/2017,145.05,140.16,139.38,133.34,133.4,49.1,-0.006,1308300,5.98,6.08362869
7/14/2017,146.16,140.38,139.64,133.61,133.65,52.9,0.008,2283800,5.99,6.064902952
7/17/2017,146.4,140.62,139.91,133.88,133.9,60.42,0.002,1310400,6.01,6.053922361
7/18/2017,147.89,140.88,140.22,134.17,134.18,60.89,0.01,1820800,6.04,6.051137889
7/19/2017,148.92,141.16,140.56,134.46,134.47,72.33,0.007,1880100,6.09,6.058910311
7/20/2017,149.94,141.44,140.93,134.77,134.78,73.58,0.007,1566000,6.15,6.077128249
7/21/2017,149.52,141.71,141.27,135.09,135.07,86.05,-0.003,1819800,6.2,6.101702599
7/24/2017,149.53,141.98,141.59,135.38,135.36,82.96,0,1503400,6.23,6.127362079
7/25/2017,148.21,142.2,141.85,135.66,135.61,77.67,-0.009,1591800,6.24,6.149889664
7/26/2017,149.78,142.45,142.16,135.96,135.89,77.84,0.011,1363100,6.27,6.173911731
7/27/2017,146.2,142.61,142.32,136.22,136.1,58.92,-0.024,3057900,6.22,6.183129385
7/28/2017,146.73,142.86,142.49,136.49,136.31,61.76,0.004,1407900,6.18,6.182503508
7/31/2017,146.49,143.1,142.65,136.76,136.51,52.16,-0.002,2182100,6.14,6.174002806
8/1/2017,147.36,143.32,142.83,137.03,136.72,58.6,0.006,1580300,6.11,6.161202245
8/2/2017,147.13,143.48,143,137.29,136.93,53.86,-0.002,2112000,6.07,6.142961796
8/3/2017,147.79,143.65,143.19,137.55,137.14,55.36,0.004,1510600,6.05,6.124369437
8/4/2017,147.71,143.78,143.37,137.81,137.35,49.22,-0.001,1503500,6.02,6.103495549
8/7/2017,148.44,143.89,143.57,138.08,137.57,47.87,0.005,1455600,6,6.08279644
8/8/2017,147.81,144.01,143.73,138.33,137.78,40.2,-0.004,1508800,5.95,6.056237152
8/9/2017,148.35,144.13,143.91,138.54,137.98,44.68,0.004,1177900,5.93,6.030989721
8/10/2017,144.92,144.19,143.95,138.73,138.12,34,-0.023,1902000,5.83,5.990791777
8/11/2017,146.47,144.29,144.05,138.94,138.29,44.06,0.011,1382900,5.76,5.944633422
8/14/2017,149.16,144.4,144.25,139.17,138.5,48.03,0.018,1171600,5.75,5.905706737
8/15/2017,150.36,144.54,144.49,139.41,138.74,65.55,0.008,1144100,5.75,5.87456539
8/16/2017,151.8,144.71,144.78,139.65,139,67.74,0.01,1455000,5.78,5.855652312
8/17/2017,148.23,144.81,144.91,139.85,139.18,54.94,-0.024,2125500,5.73,5.83052185
8/18/2017,147.97,144.91,145.03,140.04,139.35,51.79,-0.002,1699300,5.68,5.80041748
8/21/2017,149.26,145.14,145.2,140.24,139.55,55.89,0.009,1244800,5.65,5.770333984
8/22/2017,152.25,145.44,145.48,140.47,139.8,60.93,0.02,1981300,5.68,5.752267187
8/23/2017,151.1,145.68,145.7,140.68,140.02,57.89,-0.008,1355000,5.68,5.73781375
8/24/2017,150.81,145.93,145.9,140.89,140.24,55.63,-0.002,1449400,5.66,5.722251
8/25/2017,151.45,146.21,146.11,141.1,140.46,58.65,0.004,1182300,5.65,5.7078008
8/28/2017,151.79,146.49,146.34,141.32,140.68,58.25,0.002,952600,5.66,5.69824064
8/29/2017,152.14,146.72,146.56,141.54,140.91,70.33,0.002,1189000,5.65,5.688592512
8/30/2017,153.67,146.98,146.84,141.78,141.16,70.29,0.01,1465900,5.68,5.686874009
8/31/2017,155.16,147.2,147.17,142.03,141.44,68.14,0.01,1895000,5.73,5.695499208
9/1/2017,155.06,147.42,147.48,142.28,141.71,65.22,-0.001,1321300,5.77,5.710399366
9/5/2017,154.28,147.6,147.75,142.53,141.96,58.39,-0.005,1274000,5.79,5.726319493
9/6/2017,153.76,147.78,147.98,142.77,142.19,73.57,-0.003,1224400,5.79,5.739055594
9/7/2017,155.47,148.04,148.27,143.03,142.46,78.45,0.011,1445400,5.81,5.753244475
9/8/2017,155.34,148.27,148.55,143.28,142.71,75.29,-0.001,1449900,5.84,5.77059558
9/11/2017,156.87,148.58,148.88,143.55,142.99,71.87,0.01,1716000,5.89,5.794476464
9/12/2017,156.31,148.88,149.17,143.8,143.26,76.13,-0.004,1766400,5.91,5.817581171
9/13/2017,156.24,149.23,149.45,144.05,143.51,77.85,0,1363900,5.94,5.842064937
9/14/2017,154.95,149.51,149.66,144.27,143.74,66.83,-0.008,1676400,5.92,5.85765195
9/15/2017,154.49,149.78,149.85,144.48,143.95,62.83,-0.003,3012800,5.9,5.86612156
9/18/2017,155.77,150.05,150.08,144.71,144.19,65.85,0.008,2581000,5.89,5.870897248
9/19/2017,156.6,150.32,150.34,144.94,144.43,63.63,0.005,4014800,5.91,5.878717798
9/20/2017,149.96,150.46,150.32,145.1,144.54,33.65,-0.042,9372300,5.78,5.858974239
9/21/2017,149.3,150.53,150.28,145.24,144.64,32.5,-0.004,4991800,5.64,5.815179391
